"attrition","training_spend","education_level","job_title","gender_male","performance_rating","boss_rating_avg","salary","overtime_per_week","traveldays_per_year","lastpromotion_months","salary_difference"
FALSE,1650,"DSc or PhD","Consultant",TRUE,2,2.8,7078,5,32,20,-246.957142857163
FALSE,1932,"MSc or MBA","Junior developer",FALSE,3,4.9,4047,6,15,6,125.142361111101
TRUE,1754,"MSc or MBA","Junior developer",TRUE,2,2.5,3923,6,26,32,1.14236111110176
FALSE,2021,"MSc or MBA","Senior developer",FALSE,2,2.5,6622,2,25,8,-101.62962962963
FALSE,1670,"BSc","Senior developer",TRUE,3,4,6822,1,13,9,98.3703703703677
FALSE,2040,"BSc","Designer",TRUE,3,2.9,4514,10,0,11,3.63924050634978
FALSE,1844,"BSc","Business analyst",TRUE,3,3.7,3991,4,18,27,48.232323232302
FALSE,2606,"MSc or MBA","Designer",TRUE,3,3.1,4628,6,34,30,117.63924050635
FALSE,1771,"BSc","Junior developer",TRUE,3,2.5,4082,5,37,21,160.142361111101
TRUE,2264,"MSc or MBA","Junior developer",FALSE,4,4.2,4273,7,25,29,32.023622047238
FALSE,2206,"MSc or MBA","Junior designer",FALSE,3,3.7,3996,9,12,14,65.0308880308621
FALSE,1982,"MSc or MBA","Developer",FALSE,3,2.8,5663,6,20,7,65.5166666666573
TRUE,1887,"MSc or MBA","Consultant",FALSE,3,3.8,7527,11,5,12,202.042857142836
FALSE,2394,"BSc","Associate",TRUE,5,3,5667,2,13,3,228.230769230786
FALSE,1499,"MSc or MBA","Developer",FALSE,3,3.2,5759,6,1,21,161.516666666657
FALSE,1839,"BSc","Business analyst",TRUE,2,4.5,3935,7,30,14,-7.76767676769714
FALSE,1641,"MSc or MBA","Junior developer",TRUE,3,3.4,3999,3,4,15,77.1423611111009
FALSE,2349,"BSc","Developer",TRUE,4,3.4,6069,4,15,7,21.2285714285572
FALSE,1952,"MSc or MBA","Junior developer",TRUE,3,3.8,3983,5,28,15,61.1423611111009
TRUE,2796,"MSc or MBA","Senior developer",FALSE,1,1.9,6282,7,27,30,-441.629629629631
FALSE,1987,"BSc","Junior designer",FALSE,3,4.2,4071,3,18,10,140.030888030862
FALSE,2075,"MSc or MBA","Junior designer",FALSE,3,3.8,4110,6,6,20,179.030888030863
FALSE,1608,"BSc","Business analyst",FALSE,3,4.1,4061,8,19,15,118.232323232302
FALSE,2123,"BSc","Junior designer",TRUE,3,4.4,4104,5,28,16,173.030888030863
FALSE,1976,"MSc or MBA","Associate",FALSE,3,2.5,5108,1,20,30,24.6551724138053
FALSE,1754,"DSc or PhD","Senior designer",TRUE,3,3.1,6891,6,17,13,141.909090909119
FALSE,1744,"BSc","Senior designer",FALSE,2,3.5,6603,11,27,23,-146.090909090879
FALSE,1827,"BSc","Developer",TRUE,3,3.3,5695,3,9,21,97.5166666666573
FALSE,1808,"MSc or MBA","Senior developer",TRUE,4,2,7271,0,11,3,24.7666666666664
FALSE,2395,"BSc","Associate",TRUE,2,2.6,4952,4,30,36,-131.344827586195
FALSE,1918,"BSc","Developer",TRUE,4,3.4,6080,1,17,27,32.2285714285572
FALSE,2017,"BSc","Associate",FALSE,4,1,5406,5,17,45,-32.7692307692141
FALSE,2024,"BSc","Developer",TRUE,4,2.9,6011,16,3,41,-36.7714285714428
FALSE,2073,"BSc","Junior designer",FALSE,4,2.4,4207,5,36,33,-22.2142857143081
FALSE,1813,"BSc","Developer",TRUE,2,3.3,5417,2,20,20,-180.483333333343
FALSE,1788,"BSc","Business analyst",TRUE,2,2.8,3835,3,21,8,-107.767676767697
FALSE,2299,"MSc or MBA","Developer",FALSE,4,1.9,5984,3,33,16,-63.7714285714428
FALSE,1863,"BSc","Business analyst",TRUE,4,2.4,4147,2,13,29,-94.8888888889069
TRUE,2076,"MSc or MBA","Developer",FALSE,3,3.6,5687,6,26,30,89.5166666666573
FALSE,1986,"MSc or MBA","Junior developer",TRUE,1,2.5,3671,0,21,16,-250.857638888899
FALSE,1761,"MSc or MBA","Junior developer",TRUE,2,2.7,3823,3,24,10,-98.8576388888982
FALSE,2148,"BSc","Lead designer",FALSE,1,1.6,7856,7,1,13,-472.076923076871
FALSE,2043,"BSc","Associate",FALSE,4,2.9,5424,5,30,8,-14.7692307692141
FALSE,2350,"BSc","Junior developer",FALSE,4,3.3,4297,3,29,47,56.023622047238
FALSE,2029,"MSc or MBA","Associate",TRUE,3,1.7,5198,3,41,27,114.655172413805
FALSE,1917,"MSc or MBA","Junior developer",FALSE,3,5,3986,14,18,8,64.1423611111009
FALSE,2070,"BSc","Junior designer",TRUE,5,3.3,4443,1,23,7,213.785714285692
TRUE,1704,"BSc","Developer",FALSE,3,3.8,5714,1,20,29,116.516666666657
FALSE,2128,"MSc or MBA","Business analyst",TRUE,5,2.9,4306,7,5,20,64.1111111110931
FALSE,1917,"BSc","Business analyst",FALSE,4,3.4,4201,2,12,15,-40.8888888889069
FALSE,1971,"BSc","Designer",TRUE,3,2.8,4543,9,1,31,32.6392405063498
FALSE,1837,"MSc or MBA","Business analyst",FALSE,3,2.7,4032,4,19,18,89.232323232302
FALSE,1495,"BSc","Consultant",TRUE,1,2.7,6892,8,22,17,-432.957142857163
FALSE,2087,"BSc","Junior developer",TRUE,4,3,4155,9,29,21,-85.976377952762
FALSE,2190,"BSc","Designer",FALSE,4,3.6,4786,5,32,11,-61.6515151514959
FALSE,2371,"BSc","Senior designer",TRUE,3,4.2,6942,5,36,11,192.909090909119
FALSE,2096,"MSc or MBA","Senior developer",TRUE,3,3.1,6929,2,15,37,205.370370370368
FALSE,2335,"MSc or MBA","Junior developer",FALSE,4,3.4,4166,4,31,33,-74.976377952762
FALSE,1761,"BSc","Junior designer",FALSE,3,2.8,3930,1,13,15,-0.969111969137884
FALSE,2042,"MSc or MBA","Associate",TRUE,4,3.2,5413,1,26,10,-25.7692307692141
FALSE,1975,"BSc","Business analyst",TRUE,3,1.3,4058,9,18,12,115.232323232302
FALSE,1997,"MSc or MBA","Senior designer",FALSE,1,3.7,6246,4,17,14,-503.09090909088
TRUE,1555,"MSc or MBA","Developer",TRUE,3,1.8,5670,6,32,22,72.5166666666573
FALSE,1806,"BSc","Junior designer",TRUE,4,2.3,4261,5,19,17,31.7857142856919
FALSE,2031,"MSc or MBA","Designer",FALSE,3,4.6,4565,2,16,2,54.6392405063498
TRUE,1823,"BSc","Business analyst",FALSE,2,3.6,3793,0,17,21,-149.767676767697
FALSE,1989,"BSc","Business analyst",FALSE,4,1.8,4196,1,22,16,-45.8888888889069
FALSE,1883,"BSc","Business analyst",FALSE,2,3.3,3835,6,10,8,-107.767676767697
FALSE,2152,"BSc","Lead designer",FALSE,4,3.5,9095,4,31,9,100.666666666702
FALSE,2292,"BSc","Developer",FALSE,3,3.5,5696,3,16,19,98.5166666666573
FALSE,1794,"MSc or MBA","Junior designer",FALSE,4,4,4275,7,16,5,45.7857142856919
FALSE,1450,"BSc","Junior designer",TRUE,4,2.6,4201,3,28,11,-28.2142857143081
FALSE,1920,"MSc or MBA","Junior designer",FALSE,2,3.5,3804,0,10,28,-126.969111969137
FALSE,2516,"BSc","Consultant",TRUE,4,3.2,7723,10,31,17,-141.263157894759
FALSE,2548,"BSc","Developer",FALSE,4,2.6,5976,4,8,23,-71.7714285714428
FALSE,2039,"MSc or MBA","Lead designer",TRUE,4,3.2,8955,1,1,2,-39.3333333332976
FALSE,1784,"BSc","Junior designer",FALSE,2,3.5,3811,2,18,27,-119.969111969137
TRUE,2041,"MSc or MBA","Business analyst",TRUE,3,4.7,4054,3,16,15,111.232323232302
FALSE,1837,"BSc","Business analyst",FALSE,4,3.5,4165,3,19,13,-76.8888888889069
FALSE,1798,"MSc or MBA","Associate",FALSE,5,4.3,5608,8,4,24,169.230769230786
TRUE,2155,"MSc or MBA","Business analyst",TRUE,3,2.5,4019,12,14,0,76.232323232302
TRUE,1811,"MSc or MBA","Business analyst",FALSE,3,3.9,4041,7,29,30,98.232323232302
FALSE,2213,"BSc","Associate",TRUE,3,3.9,5140,5,28,20,56.6551724138053
FALSE,2274,"MSc or MBA","Junior designer",TRUE,4,3.9,4277,8,27,41,47.7857142856919
FALSE,1753,"BSc","Developer",TRUE,3,3.5,5718,4,23,25,120.516666666657
FALSE,2277,"MSc or MBA","Junior developer",FALSE,3,1.4,4015,6,9,18,93.1423611111009
FALSE,1878,"MSc or MBA","Associate",FALSE,2,2.5,4898,7,7,17,-185.344827586195
FALSE,2074,"BSc","Senior developer",TRUE,4,4.1,7210,6,25,19,-36.2333333333336
FALSE,2050,"BSc","Consultant",FALSE,2,1.4,7242,5,20,32,-82.9571428571626
FALSE,1893,"MSc or MBA","Junior designer",FALSE,3,3,4087,6,28,36,156.030888030862
FALSE,1692,"BSc","Junior developer",TRUE,2,4.3,3886,0,17,18,-35.8576388888982
FALSE,1966,"BSc","Designer",FALSE,2,4.8,4383,11,25,3,-127.36075949365
FALSE,2206,"MSc or MBA","Designer",FALSE,4,3.5,4710,4,23,8,-137.651515151496
FALSE,1628,"BSc","Designer",TRUE,2,1.7,4412,9,31,10,-98.3607594936502
FALSE,1710,"BSc","Associate",FALSE,3,2.9,5135,2,13,5,51.6551724138053
TRUE,1752,"BSc","Developer",FALSE,4,2.1,6055,6,22,14,7.22857142855719
TRUE,1459,"BSc","Developer",TRUE,5,3.1,6195,2,30,42,147.228571428557
TRUE,1841,"MSc or MBA","Developer",FALSE,2,4.7,5480,0,11,4,-117.483333333343
FALSE,1902,"BSc","Associate",FALSE,3,4.2,5081,1,6,7,-2.3448275861947
FALSE,2214,"MSc or MBA","Business analyst",FALSE,3,4.1,4009,5,15,37,66.232323232302
TRUE,1724,"BSc","Junior designer",TRUE,4,2,4108,3,37,13,-121.214285714308
FALSE,2290,"BSc","Junior designer",TRUE,4,3,4209,3,16,12,-20.2142857143081
FALSE,2100,"BSc","Developer",TRUE,3,1.3,5762,9,24,15,164.516666666657
FALSE,2091,"MSc or MBA","Junior designer",FALSE,4,2.8,4154,5,5,40,-75.2142857143081
FALSE,1787,"MSc or MBA","Developer",TRUE,3,1.9,5748,6,27,12,150.516666666657
FALSE,2488,"MSc or MBA","Senior developer",TRUE,3,4.1,6811,9,25,18,87.3703703703677
FALSE,1544,"BSc","Junior developer",TRUE,2,1.3,3895,1,12,26,-26.8576388888982
FALSE,1949,"BSc","Business analyst",TRUE,4,4.3,4188,6,7,18,-53.8888888889069
TRUE,1516,"MSc or MBA","Junior developer",TRUE,1,3.1,3653,2,23,31,-268.857638888899
FALSE,1922,"BSc","Associate",FALSE,3,3.4,5214,8,27,47,130.655172413805
TRUE,2252,"BSc","Junior designer",TRUE,4,3.1,4196,1,35,13,-33.2142857143081
FALSE,2202,"BSc","Associate",TRUE,4,2.9,5403,3,16,16,-35.7692307692141
FALSE,2356,"MSc or MBA","Developer",TRUE,5,3,6307,6,15,35,259.228571428557
TRUE,1804,"BSc","Developer",FALSE,2,3,5471,4,14,37,-126.483333333343
FALSE,2046,"BSc","Associate",FALSE,3,2.8,5198,0,28,10,114.655172413805
FALSE,2137,"BSc","Junior designer",TRUE,3,4.1,3977,1,30,24,46.0308880308621
FALSE,2351,"DSc or PhD","Designer",TRUE,2,1.9,4407,4,29,16,-103.36075949365
FALSE,2097,"BSc","Associate",TRUE,4,2.5,5459,3,41,10,20.2307692307859
FALSE,2263,"BSc","Associate",TRUE,3,2.5,5216,1,28,8,132.655172413805
TRUE,2156,"BSc","Junior designer",TRUE,2,2.4,3911,5,15,25,-19.969111969137
FALSE,2108,"BSc","Developer",TRUE,3,1.7,5747,8,13,15,149.516666666657
FALSE,2097,"MSc or MBA","Consultant",TRUE,2,2.8,7124,8,36,7,-200.957142857163
FALSE,2323,"BSc","Associate",TRUE,5,3.6,5613,7,20,12,174.230769230786
TRUE,1749,"BSc","Junior designer",TRUE,3,3.6,4068,12,31,32,137.030888030862
TRUE,2148,"BSc","Junior designer",TRUE,3,2.6,4112,7,13,30,181.030888030863
TRUE,1970,"BSc","Business analyst",FALSE,2,2.4,3950,7,28,30,7.23232323230286
FALSE,2019,"BSc","Business analyst",FALSE,3,3,4016,1,2,24,73.232323232302
FALSE,2185,"BSc","Designer",TRUE,4,2.5,4882,1,20,2,34.3484848485041
FALSE,2188,"BSc","Junior developer",TRUE,1,2.9,3726,1,0,16,-195.857638888899
FALSE,1934,"BSc","Designer",TRUE,2,1.6,4406,3,31,4,-104.36075949365
FALSE,1922,"BSc","Junior designer",FALSE,3,3.6,4021,6,14,12,90.0308880308621
FALSE,2018,"BSc","Developer",TRUE,3,3.3,5682,3,16,20,84.5166666666573
FALSE,2266,"BSc","Associate",TRUE,2,2.2,5018,1,28,22,-65.3448275861947
FALSE,2107,"MSc or MBA","Junior designer",TRUE,3,2,4095,1,5,30,164.030888030862
FALSE,1998,"BSc","Senior developer",TRUE,4,2.4,7123,3,21,17,-123.233333333334
FALSE,2281,"MSc or MBA","Junior developer",TRUE,3,1.7,4027,4,16,16,105.142361111101
FALSE,2221,"BSc","Developer",FALSE,4,2.6,6074,14,27,18,26.2285714285572
FALSE,2153,"MSc or MBA","Designer",TRUE,4,2.5,4758,0,24,8,-89.6515151514959
FALSE,2104,"BSc","Junior designer",FALSE,2,4,3840,1,25,3,-90.969111969137
TRUE,1930,"BSc","Business analyst",TRUE,2,2.5,3819,2,6,27,-123.767676767697
FALSE,2057,"BSc","Junior designer",TRUE,3,1.6,4052,3,27,12,121.030888030862
FALSE,2012,"BSc","Business analyst",TRUE,4,3.9,4298,2,9,13,56.1111111110931
FALSE,2236,"BSc","Business analyst",FALSE,3,3.2,3970,3,7,16,27.232323232302
FALSE,1973,"MSc or MBA","Associate",TRUE,3,1.2,5167,7,24,25,83.6551724138053
TRUE,1965,"BSc","Designer",TRUE,3,3.9,4637,2,8,15,126.63924050635
FALSE,1983,"BSc","Junior developer",TRUE,3,3.5,3976,2,23,25,54.1423611111009
TRUE,1422,"MSc or MBA","Business analyst",FALSE,2,3.5,3839,9,28,31,-103.767676767697
FALSE,1659,"MSc or MBA","Business analyst",FALSE,3,3.1,4075,2,22,18,132.232323232302
FALSE,1982,"MSc or MBA","Business analyst",FALSE,1,3.2,3685,2,23,23,-257.767676767698
FALSE,1934,"BSc","Junior designer",FALSE,4,1.9,4251,4,25,6,21.7857142856919
FALSE,1502,"BSc","Senior developer",TRUE,2,3.7,6541,2,16,4,-182.62962962963
FALSE,1911,"BSc","Junior developer",FALSE,4,2.3,4188,4,12,6,-52.976377952762
FALSE,2163,"MSc or MBA","Junior developer",TRUE,4,2.7,4112,5,34,3,-128.976377952762
FALSE,2443,"MSc or MBA","Designer",FALSE,4,3.1,4815,3,36,28,-32.6515151514959
FALSE,1990,"BSc","Junior developer",TRUE,3,2.4,4089,3,29,13,167.142361111101
FALSE,2373,"BSc","Developer",TRUE,4,2.6,5990,7,5,22,-57.7714285714428
FALSE,2021,"BSc","Developer",TRUE,3,3.3,5660,3,25,22,62.5166666666573
TRUE,2029,"BSc","Junior developer",FALSE,3,2.4,4005,13,29,5,83.1423611111009
TRUE,2081,"BSc","Associate",TRUE,2,1.8,4869,7,16,21,-214.344827586195
FALSE,1782,"BSc","Junior designer",FALSE,3,3.3,4004,1,1,30,73.0308880308621
FALSE,1987,"MSc or MBA","Business analyst",TRUE,3,4.5,3941,4,31,16,-1.76767676769805
FALSE,1713,"BSc","Business analyst",FALSE,3,3.5,3949,6,12,16,6.23232323230195
FALSE,2089,"MSc or MBA","Consultant",TRUE,4,3.4,7716,7,30,21,-148.263157894759
FALSE,2106,"BSc","Junior designer",TRUE,3,2.9,3984,16,44,20,53.0308880308621
TRUE,2162,"MSc or MBA","Junior developer",FALSE,4,4,4277,10,35,11,36.023622047238
FALSE,1695,"BSc","Business analyst",TRUE,3,4.2,4055,3,25,14,112.232323232302
FALSE,2027,"MSc or MBA","Associate",FALSE,3,3.6,5109,4,1,47,25.6551724138053
TRUE,1764,"MSc or MBA","Junior designer",FALSE,1,3.9,3591,16,24,28,-339.969111969137
FALSE,2000,"BSc","Business analyst",FALSE,4,2.2,4291,11,21,29,49.1111111110931
FALSE,2336,"BSc","Junior designer",TRUE,4,4.1,4180,4,16,2,-49.2142857143081
FALSE,1874,"BSc","Junior designer",FALSE,4,2,4285,3,23,14,55.7857142856919
TRUE,1813,"MSc or MBA","Junior designer",FALSE,4,2.9,4161,8,21,8,-68.2142857143081
FALSE,1880,"MSc or MBA","Associate",FALSE,1,4.5,4752,2,24,21,-331.344827586195
FALSE,2110,"BSc","Junior developer",TRUE,4,3.6,4122,1,40,24,-118.976377952762
FALSE,1830,"BSc","Junior developer",TRUE,3,3,4117,2,11,14,195.142361111101
TRUE,1574,"MSc or MBA","Designer",FALSE,3,3.4,4619,7,11,18,108.63924050635
FALSE,2316,"BSc","Junior developer",FALSE,3,4.2,4095,0,5,17,173.142361111101
FALSE,2090,"BSc","Associate",FALSE,4,1.7,5345,5,18,22,-93.7692307692141
FALSE,1501,"BSc","Junior developer",FALSE,2,2.6,3843,12,24,15,-78.8576388888982
FALSE,2476,"MSc or MBA","Junior developer",FALSE,3,3.4,4003,3,22,14,81.1423611111009
TRUE,2848,"BSc","Junior designer",FALSE,5,1.2,4364,17,22,37,134.785714285692
FALSE,2052,"MSc or MBA","Business analyst",FALSE,3,2.7,4048,4,9,12,105.232323232302
FALSE,2306,"MSc or MBA","Associate",FALSE,3,4,5268,7,28,15,184.655172413805
FALSE,1825,"MSc or MBA","Business analyst",TRUE,3,2.5,4020,5,29,17,77.232323232302
FALSE,1912,"BSc","Senior designer",TRUE,2,4,6640,11,25,10,-109.090909090879
FALSE,1568,"BSc","Senior designer",TRUE,5,3.8,7517,3,22,24,268.636363636396
TRUE,1816,"BSc","Junior developer",TRUE,3,1.9,4022,11,13,33,100.142361111101
TRUE,1927,"BSc","Junior designer",FALSE,2,1.4,3845,13,49,7,-85.969111969137
FALSE,1946,"BSc","Designer",FALSE,4,1.4,4793,7,26,7,-54.6515151514959
TRUE,1534,"BSc","Senior designer",FALSE,1,2.6,6331,9,25,15,-418.09090909088
FALSE,2209,"BSc","Business analyst",FALSE,2,2.4,3841,5,15,19,-101.767676767697
FALSE,1639,"MSc or MBA","Principal consultant",TRUE,1,2.7,8967,4,14,18,-548.750000000033
FALSE,1948,"BSc","Junior designer",FALSE,3,2.7,3929,9,17,18,-1.96911196913788
TRUE,1890,"BSc","Junior developer",TRUE,2,3.7,3845,10,12,21,-76.8576388888982
FALSE,1945,"MSc or MBA","Designer",FALSE,3,3,4513,4,24,28,2.63924050634978
TRUE,2365,"MSc or MBA","Junior designer",FALSE,3,3,3994,2,30,2,63.0308880308621
TRUE,1854,"MSc or MBA","Junior designer",TRUE,2,2.9,3766,1,23,7,-164.969111969137
TRUE,1620,"MSc or MBA","Designer",FALSE,1,2.9,4149,0,20,14,-361.36075949365
FALSE,1799,"BSc","Associate",FALSE,4,3.6,5363,0,20,37,-75.7692307692141
FALSE,1963,"MSc or MBA","Business analyst",TRUE,4,3.7,4171,1,15,30,-70.8888888889069
FALSE,1642,"BSc","Junior designer",TRUE,4,2,4148,2,21,19,-81.2142857143081
TRUE,1802,"BSc","Junior designer",TRUE,2,1.8,3809,4,14,25,-121.969111969137
FALSE,2221,"BSc","Developer",TRUE,3,1.5,5666,8,14,10,68.5166666666573
FALSE,2226,"BSc","Junior designer",TRUE,4,1.8,4131,3,13,16,-98.2142857143081
FALSE,2501,"MSc or MBA","Associate",FALSE,4,4.7,5472,4,23,21,33.2307692307859
FALSE,1999,"BSc","Junior designer",TRUE,3,4,3955,3,35,24,24.0308880308621
TRUE,1626,"MSc or MBA","Designer",TRUE,4,2.1,4775,3,14,21,-72.6515151514959
FALSE,1808,"MSc or MBA","Business analyst",TRUE,2,2.5,3890,1,2,16,-52.7676767676971
FALSE,2102,"MSc or MBA","Senior designer",FALSE,4,4.9,7234,4,16,19,-14.3636363636042
FALSE,2475,"MSc or MBA","Senior developer",TRUE,3,1.4,6914,6,24,13,190.370370370368
TRUE,2028,"MSc or MBA","Developer",TRUE,2,3,5568,4,15,25,-29.4833333333427
TRUE,2285,"BSc","Junior developer",TRUE,2,1.6,3785,2,13,28,-136.857638888898
TRUE,2192,"BSc","Junior designer",FALSE,3,3.4,3990,1,34,20,59.0308880308621
FALSE,1957,"MSc or MBA","Business analyst",TRUE,3,3.7,4074,9,24,19,131.232323232302
FALSE,2326,"BSc","Junior designer",FALSE,4,3.4,4122,1,16,23,-107.214285714308
FALSE,2219,"BSc","Junior designer",FALSE,4,2.2,4247,3,35,23,17.7857142856919
FALSE,2119,"MSc or MBA","Designer",TRUE,3,3.1,4684,2,22,21,173.63924050635
FALSE,1877,"MSc or MBA","Lead designer",TRUE,2,4.2,8239,6,6,27,-89.076923076871
FALSE,1670,"BSc","Junior developer",FALSE,2,3.6,3835,3,13,9,-86.8576388888982
TRUE,2324,"BSc","Associate",TRUE,3,2.6,5225,13,37,38,141.655172413805
FALSE,1765,"BSc","Developer",FALSE,2,3,5445,4,34,10,-152.483333333343
FALSE,2157,"BSc","Designer",TRUE,4,3.6,4861,5,20,22,13.3484848485041
TRUE,1684,"MSc or MBA","Senior developer",TRUE,4,2.6,7134,8,14,30,-112.233333333334
TRUE,1862,"BSc","Junior designer",FALSE,2,1.6,3910,0,17,18,-20.969111969137
FALSE,1704,"BSc","Junior designer",FALSE,2,3.4,3810,1,32,19,-120.969111969137
FALSE,2155,"BSc","Junior developer",FALSE,3,1.9,4096,10,27,17,174.142361111101
TRUE,2112,"BSc","Developer",TRUE,3,1.8,5786,8,12,21,188.516666666657
TRUE,2105,"MSc or MBA","Designer",FALSE,4,2.5,4722,6,25,10,-125.651515151496
FALSE,2111,"BSc","Consultant",TRUE,2,2.3,7212,9,23,16,-112.957142857163
FALSE,2139,"BSc","Senior developer",TRUE,3,2.5,6879,6,20,11,155.370370370368
FALSE,1508,"MSc or MBA","Junior developer",TRUE,2,2.9,3885,9,22,6,-36.8576388888982
FALSE,1963,"BSc","Junior designer",TRUE,2,3.2,3841,4,31,17,-89.969111969137
FALSE,2028,"MSc or MBA","Lead designer",TRUE,4,1.8,8998,4,31,28,3.66666666670244
FALSE,2181,"BSc","Business analyst",FALSE,5,3.3,4341,10,19,22,99.1111111110931
FALSE,1703,"MSc or MBA","Junior designer",FALSE,3,2.3,3930,2,29,17,-0.969111969137884
FALSE,1875,"BSc","Junior designer",FALSE,3,2.9,3986,1,13,44,55.0308880308621
FALSE,2264,"MSc or MBA","Senior designer",TRUE,3,3.3,6967,5,14,23,217.909090909119
FALSE,2320,"MSc or MBA","Business analyst",TRUE,5,3.5,4450,2,5,31,208.111111111093
TRUE,2197,"BSc","Junior designer",TRUE,3,3.1,4077,11,31,32,146.030888030862
FALSE,1694,"MSc or MBA","Junior designer",TRUE,3,3.1,4009,2,27,23,78.0308880308621
TRUE,2113,"MSc or MBA","Designer",TRUE,2,4.1,4373,8,17,27,-137.36075949365
FALSE,2288,"BSc","Senior developer",TRUE,2,3.5,6556,10,31,26,-167.62962962963
FALSE,2042,"BSc","Developer",TRUE,5,3.9,6315,5,24,31,267.228571428557
FALSE,1858,"BSc","Associate",FALSE,2,2.6,4905,3,27,10,-178.344827586195
TRUE,1728,"BSc","Senior developer",TRUE,3,2.8,6916,1,29,10,192.370370370368
FALSE,1834,"BSc","Junior designer",TRUE,1,3.7,3740,9,15,15,-190.969111969137
FALSE,2179,"BSc","Designer",TRUE,4,3.1,4828,1,28,16,-19.6515151514959
FALSE,1892,"BSc","Designer",FALSE,3,3.4,4615,5,22,14,104.63924050635
FALSE,2057,"MSc or MBA","Junior designer",TRUE,3,4,3992,7,15,18,61.0308880308621
FALSE,2324,"BSc","Developer",FALSE,3,3.7,5674,0,32,10,76.5166666666573
FALSE,2145,"BSc","Business analyst",FALSE,5,2.1,4353,2,42,38,111.111111111093
FALSE,2341,"MSc or MBA","Developer",FALSE,2,3.8,5511,1,35,21,-86.4833333333427
TRUE,1575,"MSc or MBA","Developer",TRUE,1,2.4,5253,1,10,16,-344.483333333343
FALSE,1930,"BSc","Business analyst",FALSE,3,3.3,3999,9,18,13,56.232323232302
FALSE,2016,"BSc","Associate",FALSE,2,1.5,4994,12,25,20,-89.3448275861947
FALSE,2145,"BSc","Developer",TRUE,5,1.9,6335,4,42,15,287.228571428557
FALSE,1708,"BSc","Developer",FALSE,2,4.1,5504,2,7,19,-93.4833333333427
FALSE,2202,"BSc","Junior developer",TRUE,4,1.5,4130,4,25,20,-110.976377952762
FALSE,2077,"BSc","Associate",FALSE,3,1.7,5167,5,28,13,83.6551724138053
FALSE,2066,"BSc","Senior designer",TRUE,4,3.4,7202,6,32,30,-46.3636363636042
TRUE,2127,"MSc or MBA","Developer",FALSE,1,2.4,5285,7,43,42,-312.483333333343
FALSE,2231,"BSc","Designer",TRUE,3,1.9,4614,1,12,22,103.63924050635
FALSE,2162,"BSc","Junior developer",FALSE,4,2.5,4138,7,16,13,-102.976377952762
FALSE,1962,"BSc","Business analyst",FALSE,3,3.9,4040,11,17,27,97.232323232302
FALSE,2260,"BSc","Junior developer",TRUE,3,2.7,4089,10,6,11,167.142361111101
FALSE,2167,"MSc or MBA","Associate",FALSE,5,1.7,5621,5,14,10,182.230769230786
FALSE,1851,"BSc","Developer",TRUE,4,3.1,6091,0,15,15,43.2285714285572
TRUE,1999,"BSc","Junior designer",TRUE,3,3.1,4077,1,23,15,146.030888030862
FALSE,1930,"BSc","Business analyst",TRUE,1,3.7,3719,3,15,13,-223.767676767698
FALSE,1604,"MSc or MBA","Junior designer",TRUE,2,3.4,3911,7,21,27,-19.969111969137
FALSE,2120,"MSc or MBA","Junior developer",FALSE,4,3.7,4255,4,30,17,14.023622047238
FALSE,2098,"MSc or MBA","Developer",TRUE,4,4.3,5989,0,10,8,-58.7714285714428
FALSE,1326,"BSc","Associate",FALSE,2,2.9,5042,4,22,4,-41.3448275861947
FALSE,2092,"BSc","Business analyst",TRUE,3,1.7,4023,5,2,24,80.232323232302
FALSE,1458,"BSc","Designer",TRUE,3,3.8,4519,2,38,14,8.63924050634978
FALSE,1887,"DSc or PhD","Associate",TRUE,2,3,4865,4,1,18,-218.344827586195
TRUE,1826,"DSc or PhD","Lead designer",FALSE,2,2,8253,6,36,16,-75.076923076871
TRUE,1998,"BSc","Senior developer",TRUE,4,1.6,7140,3,35,12,-106.233333333334
FALSE,2343,"BSc","Junior developer",TRUE,4,2.2,4281,8,20,6,40.023622047238
FALSE,1841,"DSc or PhD","Designer",TRUE,4,3.1,4849,0,8,18,1.34848484850409
FALSE,2140,"BSc","Consultant",FALSE,2,3.2,7099,8,22,15,-225.957142857163
FALSE,2085,"BSc","Junior developer",FALSE,3,3.2,4096,10,20,2,174.142361111101
TRUE,1565,"MSc or MBA","Designer",FALSE,2,2.4,4451,3,21,34,-59.3607594936502
TRUE,1502,"BSc","Junior developer",FALSE,2,1.7,3914,10,4,17,-7.85763888889824
FALSE,2138,"BSc","Junior designer",TRUE,4,3.9,4161,6,24,8,-68.2142857143081
FALSE,2463,"MSc or MBA","Consultant",FALSE,2,1.5,7123,1,28,6,-201.957142857163
FALSE,2143,"BSc","Associate",TRUE,2,3.1,5010,7,31,27,-73.3448275861947
TRUE,2212,"BSc","Designer",TRUE,3,2.9,4669,6,18,38,158.63924050635
FALSE,2334,"BSc","Senior designer",TRUE,3,4,6945,1,25,16,195.909090909119
FALSE,1875,"BSc","Developer",TRUE,3,1.5,5769,4,27,16,171.516666666657
FALSE,2128,"MSc or MBA","Junior developer",FALSE,2,1.3,3905,3,12,13,-16.8576388888982
FALSE,2217,"MSc or MBA","Consultant",FALSE,4,2.9,7735,0,14,38,-129.263157894759
FALSE,2342,"MSc or MBA","Developer",FALSE,2,3.8,5450,2,7,0,-147.483333333343
